MTU (CET/CEST),Area,Total Generation Forecast (MW),Total Actual Generation (MW)
24/05/2025 16:00:00 - 24/05/2025 16:15:00,BZN|NL,5869.18,9167.25
24/05/2025 16:15:00 - 24/05/2025 16:30:00,BZN|NL,5895.22,9470.22
24/05/2025 16:30:00 - 24/05/2025 16:45:00,BZN|NL,6012.08,9519.15
24/05/2025 16:45:00 - 24/05/2025 17:00:00,BZN|NL,6246.16,9897.12
24/05/2025 17:00:00 - 24/05/2025 17:15:00,BZN|NL,6135.07,10087.82
24/05/2025 17:15:00 - 24/05/2025 17:30:00,BZN|NL,6603.36,9900.87
24/05/2025 17:30:00 - 24/05/2025 17:45:00,BZN|NL,6719.46,10309.17
24/05/2025 17:45:00 - 24/05/2025 18:00:00,BZN|NL,6725.36,10824.53
24/05/2025 18:00:00 - 24/05/2025 18:15:00,BZN|NL,6769.69,11063.96
24/05/2025 18:15:00 - 24/05/2025 18:30:00,BZN|NL,7162.92,11544.38
24/05/2025 18:30:00 - 24/05/2025 18:45:00,BZN|NL,7510.6,11629.97
24/05/2025 18:45:00 - 24/05/2025 19:00:00,BZN|NL,7784.85,11575.7
24/05/2025 19:00:00 - 24/05/2025 19:15:00,BZN|NL,8202.43,11478.66
24/05/2025 19:15:00 - 24/05/2025 19:30:00,BZN|NL,8391.87,11462.22
24/05/2025 19:30:00 - 24/05/2025 19:45:00,BZN|NL,8538.19,11652.72
24/05/2025 19:45:00 - 24/05/2025 20:00:00,BZN|NL,8672.37,11703.95
24/05/2025 20:00:00 - 24/05/2025 20:15:00,BZN|NL,8954.72,11313.42
24/05/2025 20:15:00 - 24/05/2025 20:30:00,BZN|NL,8975.59,10978.68
24/05/2025 20:30:00 - 24/05/2025 20:45:00,BZN|NL,8968.58,10900.14
24/05/2025 20:45:00 - 24/05/2025 21:00:00,BZN|NL,9049.42,10932.46
24/05/2025 21:00:00 - 24/05/2025 21:15:00,BZN|NL,9012.32,10740.19
24/05/2025 21:15:00 - 24/05/2025 21:30:00,BZN|NL,8970.67,10817.57
24/05/2025 21:30:00 - 24/05/2025 21:45:00,BZN|NL,8890.3,10753.92
24/05/2025 21:45:00 - 24/05/2025 22:00:00,BZN|NL,8743.86,10544.84
24/05/2025 22:00:00 - 24/05/2025 22:15:00,BZN|NL,8820.47,10710.4
24/05/2025 22:15:00 - 24/05/2025 22:30:00,BZN|NL,8723.36,10750.2
24/05/2025 22:30:00 - 24/05/2025 22:45:00,BZN|NL,8671.94,10708.12
24/05/2025 22:45:00 - 24/05/2025 23:00:00,BZN|NL,8521.31,10440.46
24/05/2025 23:00:00 - 24/05/2025 23:15:00,BZN|NL,8159.02,10411.92
24/05/2025 23:15:00 - 24/05/2025 23:30:00,BZN|NL,8004.73,10441.33
24/05/2025 23:30:00 - 24/05/2025 23:45:00,BZN|NL,7694.07,10404.31
24/05/2025 23:45:00 - 25/05/2025 00:00:00,BZN|NL,7324.17,10113.68
25/05/2025 00:00:00 - 25/05/2025 00:15:00,BZN|NL,8064.09,9944.49
25/05/2025 00:15:00 - 25/05/2025 00:30:00,BZN|NL,7780.62,9969.31
25/05/2025 00:30:00 - 25/05/2025 00:45:00,BZN|NL,7696.82,10032.87
25/05/2025 00:45:00 - 25/05/2025 01:00:00,BZN|NL,7482.22,10004.9
25/05/2025 01:00:00 - 25/05/2025 01:15:00,BZN|NL,7253.17,10048.72
25/05/2025 01:15:00 - 25/05/2025 01:30:00,BZN|NL,7217.86,10168.95
25/05/2025 01:30:00 - 25/05/2025 01:45:00,BZN|NL,7157.26,10203.86
25/05/2025 01:45:00 - 25/05/2025 02:00:00,BZN|NL,7030.28,10254.18
25/05/2025 02:00:00 - 25/05/2025 02:15:00,BZN|NL,6952.98,10262.94
25/05/2025 02:15:00 - 25/05/2025 02:30:00,BZN|NL,6834.67,10229.62
25/05/2025 02:30:00 - 25/05/2025 02:45:00,BZN|NL,6711.96,10092.36
25/05/2025 02:45:00 - 25/05/2025 03:00:00,BZN|NL,6595.56,10101.14
25/05/2025 03:00:00 - 25/05/2025 03:15:00,BZN|NL,6538.29,10095.91
25/05/2025 03:15:00 - 25/05/2025 03:30:00,BZN|NL,6454.09,10031.66
25/05/2025 03:30:00 - 25/05/2025 03:45:00,BZN|NL,6349.91,10046.86
25/05/2025 03:45:00 - 25/05/2025 04:00:00,BZN|NL,6274.07,10043.29
25/05/2025 04:00:00 - 25/05/2025 04:15:00,BZN|NL,6169.08,9978.27
25/05/2025 04:15:00 - 25/05/2025 04:30:00,BZN|NL,6249.37,10184.19
25/05/2025 04:30:00 - 25/05/2025 04:45:00,BZN|NL,6223.58,10223.45
25/05/2025 04:45:00 - 25/05/2025 05:00:00,BZN|NL,6209.14,10163.92
25/05/2025 05:00:00 - 25/05/2025 05:15:00,BZN|NL,6139.86,10168.23
25/05/2025 05:15:00 - 25/05/2025 05:30:00,BZN|NL,6124.76,10223.95
25/05/2025 05:30:00 - 25/05/2025 05:45:00,BZN|NL,6142.37,10187.09
25/05/2025 05:45:00 - 25/05/2025 06:00:00,BZN|NL,6075.82,10396.36
25/05/2025 06:00:00 - 25/05/2025 06:15:00,BZN|NL,5811.91,10443.06
25/05/2025 06:15:00 - 25/05/2025 06:30:00,BZN|NL,5713.28,10445.68
25/05/2025 06:30:00 - 25/05/2025 06:45:00,BZN|NL,5511.57,10801.39
25/05/2025 06:45:00 - 25/05/2025 07:00:00,BZN|NL,5470.01,10961.47
25/05/2025 07:00:00 - 25/05/2025 07:15:00,BZN|NL,5914.59,11048.56
25/05/2025 07:15:00 - 25/05/2025 07:30:00,BZN|NL,6009.57,11210.62
25/05/2025 07:30:00 - 25/05/2025 07:45:00,BZN|NL,6159.45,11189.5
25/05/2025 07:45:00 - 25/05/2025 08:00:00,BZN|NL,6299.83,11368.84
25/05/2025 08:00:00 - 25/05/2025 08:15:00,BZN|NL,6670.36,11392.22
25/05/2025 08:15:00 - 25/05/2025 08:30:00,BZN|NL,6913.22,11485.53
25/05/2025 08:30:00 - 25/05/2025 08:45:00,BZN|NL,7167.34,11595.56
25/05/2025 08:45:00 - 25/05/2025 09:00:00,BZN|NL,7257.8,11661.9
25/05/2025 09:00:00 - 25/05/2025 09:15:00,BZN|NL,7284.03,10696.85
25/05/2025 09:15:00 - 25/05/2025 09:30:00,BZN|NL,7573.43,10823.41
25/05/2025 09:30:00 - 25/05/2025 09:45:00,BZN|NL,7756.75,11068.04
25/05/2025 09:45:00 - 25/05/2025 10:00:00,BZN|NL,7872.86,11003.25
25/05/2025 10:00:00 - 25/05/2025 10:15:00,BZN|NL,8388.62,12189.27
25/05/2025 10:15:00 - 25/05/2025 10:30:00,BZN|NL,8590.47,12496.59
25/05/2025 10:30:00 - 25/05/2025 10:45:00,BZN|NL,8812.68,12678.32
25/05/2025 10:45:00 - 25/05/2025 11:00:00,BZN|NL,8826.31,12899.63
25/05/2025 11:00:00 - 25/05/2025 11:15:00,BZN|NL,8998.89,12629.57
25/05/2025 11:15:00 - 25/05/2025 11:30:00,BZN|NL,9223.78,12640.97
25/05/2025 11:30:00 - 25/05/2025 11:45:00,BZN|NL,9316.39,12843.25
25/05/2025 11:45:00 - 25/05/2025 12:00:00,BZN|NL,9363.42,12911.3
25/05/2025 12:00:00 - 25/05/2025 12:15:00,BZN|NL,9386.61,14096.26
25/05/2025 12:15:00 - 25/05/2025 12:30:00,BZN|NL,9458.04,13960.2
25/05/2025 12:30:00 - 25/05/2025 12:45:00,BZN|NL,9519.49,14141.71
25/05/2025 12:45:00 - 25/05/2025 13:00:00,BZN|NL,9465.78,14196.63
25/05/2025 13:00:00 - 25/05/2025 13:15:00,BZN|NL,9610.83,14192.17
25/05/2025 13:15:00 - 25/05/2025 13:30:00,BZN|NL,9604.17,14363.23
25/05/2025 13:30:00 - 25/05/2025 13:45:00,BZN|NL,9425.71,14261.68
25/05/2025 13:45:00 - 25/05/2025 14:00:00,BZN|NL,9436.93,14194.25
25/05/2025 14:00:00 - 25/05/2025 14:15:00,BZN|NL,9550.41,14017.25
25/05/2025 14:15:00 - 25/05/2025 14:30:00,BZN|NL,9639.13,13809.43
25/05/2025 14:30:00 - 25/05/2025 14:45:00,BZN|NL,9628.15,13557.45
25/05/2025 14:45:00 - 25/05/2025 15:00:00,BZN|NL,9562.07,13483.06
25/05/2025 15:00:00 - 25/05/2025 15:15:00,BZN|NL,9409.62,13292.98
25/05/2025 15:15:00 - 25/05/2025 15:30:00,BZN|NL,9236.44,13115
25/05/2025 15:30:00 - 25/05/2025 15:45:00,BZN|NL,9258.88,13080.02
25/05/2025 15:45:00 - 25/05/2025 16:00:00,BZN|NL,9192.64,12811.7
25/05/2025 16:00:00 - 25/05/2025 16:15:00,BZN|NL,9177.81,12271.19
25/05/2025 16:15:00 - 25/05/2025 16:30:00,BZN|NL,9113.78,12196.51
25/05/2025 16:30:00 - 25/05/2025 16:45:00,BZN|NL,8932.11,12082.33
25/05/2025 16:45:00 - 25/05/2025 17:00:00,BZN|NL,8891.85,11990.31
25/05/2025 17:00:00 - 25/05/2025 17:15:00,BZN|NL,8947.83,11457.24
25/05/2025 17:15:00 - 25/05/2025 17:30:00,BZN|NL,8730.02,10836.66
25/05/2025 17:30:00 - 25/05/2025 17:45:00,BZN|NL,8640.95,10617.2
25/05/2025 17:45:00 - 25/05/2025 18:00:00,BZN|NL,8552.74,10387.51
25/05/2025 18:00:00 - 25/05/2025 18:15:00,BZN|NL,8759.53,9870.88
25/05/2025 18:15:00 - 25/05/2025 18:30:00,BZN|NL,8637.2,9943.97
25/05/2025 18:30:00 - 25/05/2025 18:45:00,BZN|NL,8598.5,9930.66
25/05/2025 18:45:00 - 25/05/2025 19:00:00,BZN|NL,8766.49,9818.66
25/05/2025 19:00:00 - 25/05/2025 19:15:00,BZN|NL,9139.87,9500.81
25/05/2025 19:15:00 - 25/05/2025 19:30:00,BZN|NL,9226.56,9479.46
25/05/2025 19:30:00 - 25/05/2025 19:45:00,BZN|NL,9099.77,9428.12
25/05/2025 19:45:00 - 25/05/2025 20:00:00,BZN|NL,9081.41,9261.49
25/05/2025 20:00:00 - 25/05/2025 20:15:00,BZN|NL,8941.02,8950.23
25/05/2025 20:15:00 - 25/05/2025 20:30:00,BZN|NL,8902.96,8954.08
25/05/2025 20:30:00 - 25/05/2025 20:45:00,BZN|NL,8896.09,8997.6
25/05/2025 20:45:00 - 25/05/2025 21:00:00,BZN|NL,8787.47,8942.42
25/05/2025 21:00:00 - 25/05/2025 21:15:00,BZN|NL,8653.3,8730.44
25/05/2025 21:15:00 - 25/05/2025 21:30:00,BZN|NL,8719.95,8706.78
25/05/2025 21:30:00 - 25/05/2025 21:45:00,BZN|NL,8754.69,8742.72
25/05/2025 21:45:00 - 25/05/2025 22:00:00,BZN|NL,8649.26,8853.05
25/05/2025 22:00:00 - 25/05/2025 22:15:00,BZN|NL,8623.48,9006.23
25/05/2025 22:15:00 - 25/05/2025 22:30:00,BZN|NL,8540.4,8853.16
25/05/2025 22:30:00 - 25/05/2025 22:45:00,BZN|NL,8473.69,8883.67
25/05/2025 22:45:00 - 25/05/2025 23:00:00,BZN|NL,8507.65,8802.17
25/05/2025 23:00:00 - 25/05/2025 23:15:00,BZN|NL,8381.45,8504.81
25/05/2025 23:15:00 - 25/05/2025 23:30:00,BZN|NL,8378.73,8538.09
25/05/2025 23:30:00 - 25/05/2025 23:45:00,BZN|NL,8344.12,8355.47
25/05/2025 23:45:00 - 26/05/2025 00:00:00,BZN|NL,8242.99,8323.53
26/05/2025 00:00:00 - 26/05/2025 00:15:00,BZN|NL,6669.37,8254.62
26/05/2025 00:15:00 - 26/05/2025 00:30:00,BZN|NL,6516.9,8348.29
26/05/2025 00:30:00 - 26/05/2025 00:45:00,BZN|NL,6504.94,8224.55
26/05/2025 00:45:00 - 26/05/2025 01:00:00,BZN|NL,6449.78,8069.6
26/05/2025 01:00:00 - 26/05/2025 01:15:00,BZN|NL,6504.54,7899.13
26/05/2025 01:15:00 - 26/05/2025 01:30:00,BZN|NL,6423.54,7653.62
26/05/2025 01:30:00 - 26/05/2025 01:45:00,BZN|NL,6310.06,7635.71
26/05/2025 01:45:00 - 26/05/2025 02:00:00,BZN|NL,6268.04,7657.63
26/05/2025 02:00:00 - 26/05/2025 02:15:00,BZN|NL,6281.75,7820.62
26/05/2025 02:15:00 - 26/05/2025 02:30:00,BZN|NL,6217.34,8180.29
26/05/2025 02:30:00 - 26/05/2025 02:45:00,BZN|NL,6177.8,8387.76
26/05/2025 02:45:00 - 26/05/2025 03:00:00,BZN|NL,6126.57,8633.84
26/05/2025 03:00:00 - 26/05/2025 03:15:00,BZN|NL,6145.9,8599.92
26/05/2025 03:15:00 - 26/05/2025 03:30:00,BZN|NL,6167.79,8526.55
26/05/2025 03:30:00 - 26/05/2025 03:45:00,BZN|NL,6157.74,8461.49
26/05/2025 03:45:00 - 26/05/2025 04:00:00,BZN|NL,6162.8,8480.99
26/05/2025 04:00:00 - 26/05/2025 04:15:00,BZN|NL,6142.99,8585.94
26/05/2025 04:15:00 - 26/05/2025 04:30:00,BZN|NL,6141.44,8833.88
26/05/2025 04:30:00 - 26/05/2025 04:45:00,BZN|NL,6128.04,8563.07
26/05/2025 04:45:00 - 26/05/2025 05:00:00,BZN|NL,6159.98,8380.11
26/05/2025 05:00:00 - 26/05/2025 05:15:00,BZN|NL,6265.01,8034.37
26/05/2025 05:15:00 - 26/05/2025 05:30:00,BZN|NL,6304.78,8058.08
26/05/2025 05:30:00 - 26/05/2025 05:45:00,BZN|NL,6417.02,8260.71
26/05/2025 05:45:00 - 26/05/2025 06:00:00,BZN|NL,6652.07,8797.9
26/05/2025 06:00:00 - 26/05/2025 06:15:00,BZN|NL,7034.01,9435.74
26/05/2025 06:15:00 - 26/05/2025 06:30:00,BZN|NL,7328.68,9862.37
26/05/2025 06:30:00 - 26/05/2025 06:45:00,BZN|NL,7424.65,10064.96
26/05/2025 06:45:00 - 26/05/2025 07:00:00,BZN|NL,7535.53,10449.11
26/05/2025 07:00:00 - 26/05/2025 07:15:00,BZN|NL,7702.97,10873.78
26/05/2025 07:15:00 - 26/05/2025 07:30:00,BZN|NL,7863.15,11365.19
26/05/2025 07:30:00 - 26/05/2025 07:45:00,BZN|NL,7999.79,11674.67
26/05/2025 07:45:00 - 26/05/2025 08:00:00,BZN|NL,8048.49,11955.22
26/05/2025 08:00:00 - 26/05/2025 08:15:00,BZN|NL,7972.72,12297.15
26/05/2025 08:15:00 - 26/05/2025 08:30:00,BZN|NL,8212.59,13191.82
26/05/2025 08:30:00 - 26/05/2025 08:45:00,BZN|NL,8138.9,13697.06
26/05/2025 08:45:00 - 26/05/2025 09:00:00,BZN|NL,7917.43,13489.96
26/05/2025 09:00:00 - 26/05/2025 09:15:00,BZN|NL,7392.36,13515.23
26/05/2025 09:15:00 - 26/05/2025 09:30:00,BZN|NL,7114.88,13991.99
26/05/2025 09:30:00 - 26/05/2025 09:45:00,BZN|NL,6997.15,13863.13
26/05/2025 09:45:00 - 26/05/2025 10:00:00,BZN|NL,6878.56,14108.75
26/05/2025 10:00:00 - 26/05/2025 10:15:00,BZN|NL,6899.49,14266.36
26/05/2025 10:15:00 - 26/05/2025 10:30:00,BZN|NL,7027.38,14398.15
26/05/2025 10:30:00 - 26/05/2025 10:45:00,BZN|NL,7060.72,14685.96
26/05/2025 10:45:00 - 26/05/2025 11:00:00,BZN|NL,7026.64,14823.23
26/05/2025 11:00:00 - 26/05/2025 11:15:00,BZN|NL,7149.54,14323.69
26/05/2025 11:15:00 - 26/05/2025 11:30:00,BZN|NL,7120.48,14923.5
26/05/2025 11:30:00 - 26/05/2025 11:45:00,BZN|NL,7072.6,15336.51
26/05/2025 11:45:00 - 26/05/2025 12:00:00,BZN|NL,7207.64,15448.86
26/05/2025 12:00:00 - 26/05/2025 12:15:00,BZN|NL,7130.18,15033.46
26/05/2025 12:15:00 - 26/05/2025 12:30:00,BZN|NL,7212.47,15274.05
26/05/2025 12:30:00 - 26/05/2025 12:45:00,BZN|NL,7321.66,14898.75
26/05/2025 12:45:00 - 26/05/2025 13:00:00,BZN|NL,7402.1,15158.65
26/05/2025 13:00:00 - 26/05/2025 13:15:00,BZN|NL,7423.61,16037.9
26/05/2025 13:15:00 - 26/05/2025 13:30:00,BZN|NL,7443.88,16435.14
26/05/2025 13:30:00 - 26/05/2025 13:45:00,BZN|NL,7532.31,16173.45
26/05/2025 13:45:00 - 26/05/2025 14:00:00,BZN|NL,7601.56,16032.76
26/05/2025 14:00:00 - 26/05/2025 14:15:00,BZN|NL,7608.85,16832.2
26/05/2025 14:15:00 - 26/05/2025 14:30:00,BZN|NL,7671.12,17145.85
26/05/2025 14:30:00 - 26/05/2025 14:45:00,BZN|NL,7646.37,17111.23
26/05/2025 14:45:00 - 26/05/2025 15:00:00,BZN|NL,7695.96,17072.66
26/05/2025 15:00:00 - 26/05/2025 15:15:00,BZN|NL,7639.27,16547.22
26/05/2025 15:15:00 - 26/05/2025 15:30:00,BZN|NL,7819.4,16488.43
26/05/2025 15:30:00 - 26/05/2025 15:45:00,BZN|NL,7884.91,16474.3
26/05/2025 15:45:00 - 26/05/2025 16:00:00,BZN|NL,7972.38,16404.21
26/05/2025 16:00:00 - 26/05/2025 16:15:00,BZN|NL,7829.18,15058.82
26/05/2025 16:15:00 - 26/05/2025 16:30:00,BZN|NL,7929.86,15092.69
26/05/2025 16:30:00 - 26/05/2025 16:45:00,BZN|NL,8249.74,15451.4
26/05/2025 16:45:00 - 26/05/2025 17:00:00,BZN|NL,8794.62,15577.15
26/05/2025 17:00:00 - 26/05/2025 17:15:00,BZN|NL,8773.26,15804.07
26/05/2025 17:15:00 - 26/05/2025 17:30:00,BZN|NL,9260.04,16328.95
26/05/2025 17:30:00 - 26/05/2025 17:45:00,BZN|NL,9754.64,16080.36
26/05/2025 17:45:00 - 26/05/2025 18:00:00,BZN|NL,10177.6,16085.57
26/05/2025 18:00:00 - 26/05/2025 18:15:00,BZN|NL,10448.3,15413.81
26/05/2025 18:15:00 - 26/05/2025 18:30:00,BZN|NL,10898.92,15362.86
26/05/2025 18:30:00 - 26/05/2025 18:45:00,BZN|NL,11252.45,15292.97
26/05/2025 18:45:00 - 26/05/2025 19:00:00,BZN|NL,11647.11,15468.82
26/05/2025 19:00:00 - 26/05/2025 19:15:00,BZN|NL,11630.77,15682.07
26/05/2025 19:15:00 - 26/05/2025 19:30:00,BZN|NL,11930.18,15332.24
26/05/2025 19:30:00 - 26/05/2025 19:45:00,BZN|NL,12015.7,15451.82
26/05/2025 19:45:00 - 26/05/2025 20:00:00,BZN|NL,12160.83,15445.25
26/05/2025 20:00:00 - 26/05/2025 20:15:00,BZN|NL,11890.64,15271.21
26/05/2025 20:15:00 - 26/05/2025 20:30:00,BZN|NL,11843.09,14768.92
26/05/2025 20:30:00 - 26/05/2025 20:45:00,BZN|NL,11879.42,14768.39
26/05/2025 20:45:00 - 26/05/2025 21:00:00,BZN|NL,11800.86,14741.79
26/05/2025 21:00:00 - 26/05/2025 21:15:00,BZN|NL,11596.98,14839.24
26/05/2025 21:15:00 - 26/05/2025 21:30:00,BZN|NL,11484.76,14657.13
26/05/2025 21:30:00 - 26/05/2025 21:45:00,BZN|NL,11396.69,14832.8
26/05/2025 21:45:00 - 26/05/2025 22:00:00,BZN|NL,11203.04,14718.85
26/05/2025 22:00:00 - 26/05/2025 22:15:00,BZN|NL,10671.92,14624.91
26/05/2025 22:15:00 - 26/05/2025 22:30:00,BZN|NL,10517.2,14464.59
26/05/2025 22:30:00 - 26/05/2025 22:45:00,BZN|NL,10330.86,14119.77
26/05/2025 22:45:00 - 26/05/2025 23:00:00,BZN|NL,10162.76,13781.05
26/05/2025 23:00:00 - 26/05/2025 23:15:00,BZN|NL,9568.54,13043.79
26/05/2025 23:15:00 - 26/05/2025 23:30:00,BZN|NL,9425.32,12563.28
26/05/2025 23:30:00 - 26/05/2025 23:45:00,BZN|NL,9159.68,12325.07
26/05/2025 23:45:00 - 27/05/2025 00:00:00,BZN|NL,9040.38,12283.3
27/05/2025 00:00:00 - 27/05/2025 00:15:00,BZN|NL,8776.4,11852.3
27/05/2025 00:15:00 - 27/05/2025 00:30:00,BZN|NL,8693.05,11976.23
27/05/2025 00:30:00 - 27/05/2025 00:45:00,BZN|NL,8534.45,11825.21
27/05/2025 00:45:00 - 27/05/2025 01:00:00,BZN|NL,8473.33,11723.8
27/05/2025 01:00:00 - 27/05/2025 01:15:00,BZN|NL,8405.83,11514.95
27/05/2025 01:15:00 - 27/05/2025 01:30:00,BZN|NL,8297.63,11434.37
27/05/2025 01:30:00 - 27/05/2025 01:45:00,BZN|NL,8206.52,11482.04
27/05/2025 01:45:00 - 27/05/2025 02:00:00,BZN|NL,8134.01,11402.2
27/05/2025 02:00:00 - 27/05/2025 02:15:00,BZN|NL,7998.17,11263.55
27/05/2025 02:15:00 - 27/05/2025 02:30:00,BZN|NL,7929.73,11297.04
27/05/2025 02:30:00 - 27/05/2025 02:45:00,BZN|NL,7855.15,11306.15
27/05/2025 02:45:00 - 27/05/2025 03:00:00,BZN|NL,7879.91,11292.36
27/05/2025 03:00:00 - 27/05/2025 03:15:00,BZN|NL,7796.37,11246.86
27/05/2025 03:15:00 - 27/05/2025 03:30:00,BZN|NL,7834.2,11272.03
27/05/2025 03:30:00 - 27/05/2025 03:45:00,BZN|NL,7870.25,11247.09
27/05/2025 03:45:00 - 27/05/2025 04:00:00,BZN|NL,7907.44,11223.54
27/05/2025 04:00:00 - 27/05/2025 04:15:00,BZN|NL,8026.77,11251.8
27/05/2025 04:15:00 - 27/05/2025 04:30:00,BZN|NL,8176.47,11276.29
27/05/2025 04:30:00 - 27/05/2025 04:45:00,BZN|NL,8180.69,11290.58
27/05/2025 04:45:00 - 27/05/2025 05:00:00,BZN|NL,8283.16,11265.71
27/05/2025 05:00:00 - 27/05/2025 05:15:00,BZN|NL,8511.67,11564.27
27/05/2025 05:15:00 - 27/05/2025 05:30:00,BZN|NL,8694.06,11732.56
27/05/2025 05:30:00 - 27/05/2025 05:45:00,BZN|NL,8794.4,11820.62
27/05/2025 05:45:00 - 27/05/2025 06:00:00,BZN|NL,8961.05,11949.56
27/05/2025 06:00:00 - 27/05/2025 06:15:00,BZN|NL,9044.78,11790.07
27/05/2025 06:15:00 - 27/05/2025 06:30:00,BZN|NL,9165.66,12110.17
27/05/2025 06:30:00 - 27/05/2025 06:45:00,BZN|NL,9098.4,12307.72
27/05/2025 06:45:00 - 27/05/2025 07:00:00,BZN|NL,9042.88,12532.95
27/05/2025 07:00:00 - 27/05/2025 07:15:00,BZN|NL,9210.78,12641.04
27/05/2025 07:15:00 - 27/05/2025 07:30:00,BZN|NL,9282.26,12883.92
27/05/2025 07:30:00 - 27/05/2025 07:45:00,BZN|NL,9364.01,13016.04
27/05/2025 07:45:00 - 27/05/2025 08:00:00,BZN|NL,9195.1,13234.29
27/05/2025 08:00:00 - 27/05/2025 08:15:00,BZN|NL,8746.16,13271.29
27/05/2025 08:15:00 - 27/05/2025 08:30:00,BZN|NL,8640.96,13224.09
27/05/2025 08:30:00 - 27/05/2025 08:45:00,BZN|NL,8378.94,13494.05
27/05/2025 08:45:00 - 27/05/2025 09:00:00,BZN|NL,7659.22,13480.12
27/05/2025 09:00:00 - 27/05/2025 09:15:00,BZN|NL,6553.33,13524.91
27/05/2025 09:15:00 - 27/05/2025 09:30:00,BZN|NL,6293.9,13853.96
27/05/2025 09:30:00 - 27/05/2025 09:45:00,BZN|NL,6038.82,13764.36
27/05/2025 09:45:00 - 27/05/2025 10:00:00,BZN|NL,6065.05,13779.03
27/05/2025 10:00:00 - 27/05/2025 10:15:00,BZN|NL,6081.89,13454.75
27/05/2025 10:15:00 - 27/05/2025 10:30:00,BZN|NL,5978.1,13389.14
27/05/2025 10:30:00 - 27/05/2025 10:45:00,BZN|NL,5944.41,13156.74
27/05/2025 10:45:00 - 27/05/2025 11:00:00,BZN|NL,5946.69,13279.21
27/05/2025 11:00:00 - 27/05/2025 11:15:00,BZN|NL,5986.08,13355.13
27/05/2025 11:15:00 - 27/05/2025 11:30:00,BZN|NL,5947.8,13472.96
27/05/2025 11:30:00 - 27/05/2025 11:45:00,BZN|NL,6002.04,13659.03
27/05/2025 11:45:00 - 27/05/2025 12:00:00,BZN|NL,5875.11,13843.08
27/05/2025 12:00:00 - 27/05/2025 12:15:00,BZN|NL,5841.51,14034.12
27/05/2025 12:15:00 - 27/05/2025 12:30:00,BZN|NL,5819.71,14394.72
27/05/2025 12:30:00 - 27/05/2025 12:45:00,BZN|NL,5745.63,14654.7
27/05/2025 12:45:00 - 27/05/2025 13:00:00,BZN|NL,5770.9,14948.91
27/05/2025 13:00:00 - 27/05/2025 13:15:00,BZN|NL,5812.15,14693.63
27/05/2025 13:15:00 - 27/05/2025 13:30:00,BZN|NL,5730.84,14428.96
27/05/2025 13:30:00 - 27/05/2025 13:45:00,BZN|NL,5784.87,14816.79
27/05/2025 13:45:00 - 27/05/2025 14:00:00,BZN|NL,5762.15,14871.74
27/05/2025 14:00:00 - 27/05/2025 14:15:00,BZN|NL,5744.52,15140.13
27/05/2025 14:15:00 - 27/05/2025 14:30:00,BZN|NL,5631.33,15317.04
27/05/2025 14:30:00 - 27/05/2025 14:45:00,BZN|NL,5617.49,15820.15
27/05/2025 14:45:00 - 27/05/2025 15:00:00,BZN|NL,5637.58,15417.69
27/05/2025 15:00:00 - 27/05/2025 15:15:00,BZN|NL,5824.36,15502.72
27/05/2025 15:15:00 - 27/05/2025 15:30:00,BZN|NL,5899.97,15645.51
27/05/2025 15:30:00 - 27/05/2025 15:45:00,BZN|NL,6056.6,15183.37
27/05/2025 15:45:00 - 27/05/2025 16:00:00,BZN|NL,6114.08,15047.67
27/05/2025 16:00:00 - 27/05/2025 16:15:00,BZN|NL,6186.14,14989.58
27/05/2025 16:15:00 - 27/05/2025 16:30:00,BZN|NL,6305.14,14241.91
27/05/2025 16:30:00 - 27/05/2025 16:45:00,BZN|NL,6567.18,13878.81
27/05/2025 16:45:00 - 27/05/2025 17:00:00,BZN|NL,6750.52,13726.29
27/05/2025 17:00:00 - 27/05/2025 17:15:00,BZN|NL,6950.61,12850.72
27/05/2025 17:15:00 - 27/05/2025 17:30:00,BZN|NL,7287,12269.79
27/05/2025 17:30:00 - 27/05/2025 17:45:00,BZN|NL,7861.08,12293.4
27/05/2025 17:45:00 - 27/05/2025 18:00:00,BZN|NL,8373.54,12354.92
27/05/2025 18:00:00 - 27/05/2025 18:15:00,BZN|NL,8903.06,12666.93
27/05/2025 18:15:00 - 27/05/2025 18:30:00,BZN|NL,9370.37,12639.94
27/05/2025 18:30:00 - 27/05/2025 18:45:00,BZN|NL,9855.33,12945.1
27/05/2025 18:45:00 - 27/05/2025 19:00:00,BZN|NL,10298.89,13025.73
27/05/2025 19:00:00 - 27/05/2025 19:15:00,BZN|NL,10890.56,13061.96
27/05/2025 19:15:00 - 27/05/2025 19:30:00,BZN|NL,11221.07,12960.84
27/05/2025 19:30:00 - 27/05/2025 19:45:00,BZN|NL,11418.76,13106.65
27/05/2025 19:45:00 - 27/05/2025 20:00:00,BZN|NL,11541.79,13431.32
27/05/2025 20:00:00 - 27/05/2025 20:15:00,BZN|NL,11454.78,13475.81
27/05/2025 20:15:00 - 27/05/2025 20:30:00,BZN|NL,11351.94,14023.1
27/05/2025 20:30:00 - 27/05/2025 20:45:00,BZN|NL,11411.14,14346.9
27/05/2025 20:45:00 - 27/05/2025 21:00:00,BZN|NL,11349.54,14171.36
27/05/2025 21:00:00 - 27/05/2025 21:15:00,BZN|NL,11325.01,14238.09
27/05/2025 21:15:00 - 27/05/2025 21:30:00,BZN|NL,11295.13,14354.46
