MTU (CET/CEST),Area,Day-ahead onshore wind (MW),Intraday onshore wind (MW),Actual onshore wind (MW)
17/05/2025 16:00:00 - 17/05/2025 16:15:00,BZN|NL,1057,1057,770.69
17/05/2025 16:15:00 - 17/05/2025 16:30:00,BZN|NL,1081,1081,754.57
17/05/2025 16:30:00 - 17/05/2025 16:45:00,BZN|NL,1104,1104,759.87
17/05/2025 16:45:00 - 17/05/2025 17:00:00,BZN|NL,1130,1130,824.53
17/05/2025 17:00:00 - 17/05/2025 17:15:00,BZN|NL,1153,1153,1092.16
17/05/2025 17:15:00 - 17/05/2025 17:30:00,BZN|NL,1175,1175,1059.17
17/05/2025 17:30:00 - 17/05/2025 17:45:00,BZN|NL,1190,1190,1025.27
17/05/2025 17:45:00 - 17/05/2025 18:00:00,BZN|NL,1208,1208,1007.11
17/05/2025 18:00:00 - 17/05/2025 18:15:00,BZN|NL,1228,1228,964.7
17/05/2025 18:15:00 - 17/05/2025 18:30:00,BZN|NL,1247,1247,909.35
17/05/2025 18:30:00 - 17/05/2025 18:45:00,BZN|NL,1269,1269,875.44
17/05/2025 18:45:00 - 17/05/2025 19:00:00,BZN|NL,1293,1293,848.61
17/05/2025 19:00:00 - 17/05/2025 19:15:00,BZN|NL,1313,1313,796.61
17/05/2025 19:15:00 - 17/05/2025 19:30:00,BZN|NL,1341,1341,771.27
17/05/2025 19:30:00 - 17/05/2025 19:45:00,BZN|NL,1374,1374,736.81
17/05/2025 19:45:00 - 17/05/2025 20:00:00,BZN|NL,1407,1407,733.7
17/05/2025 20:00:00 - 17/05/2025 20:15:00,BZN|NL,1436,1436,719.29
17/05/2025 20:15:00 - 17/05/2025 20:30:00,BZN|NL,1434,1434,636.63
17/05/2025 20:30:00 - 17/05/2025 20:45:00,BZN|NL,1403,1403,616.6
17/05/2025 20:45:00 - 17/05/2025 21:00:00,BZN|NL,1367,1367,589.88
17/05/2025 21:00:00 - 17/05/2025 21:15:00,BZN|NL,1335,1335,561.91
17/05/2025 21:15:00 - 17/05/2025 21:30:00,BZN|NL,1303,1303,554.58
17/05/2025 21:30:00 - 17/05/2025 21:45:00,BZN|NL,1274,1274,532.67
17/05/2025 21:45:00 - 17/05/2025 22:00:00,BZN|NL,1242,1242,505.14
17/05/2025 22:00:00 - 17/05/2025 22:15:00,BZN|NL,1212,1212,501.58
17/05/2025 22:15:00 - 17/05/2025 22:30:00,BZN|NL,1182,1182,507.2
17/05/2025 22:30:00 - 17/05/2025 22:45:00,BZN|NL,1149,1149,512.12
17/05/2025 22:45:00 - 17/05/2025 23:00:00,BZN|NL,1119,1119,545.69
17/05/2025 23:00:00 - 17/05/2025 23:15:00,BZN|NL,1085,1085,556.78
17/05/2025 23:15:00 - 17/05/2025 23:30:00,BZN|NL,1041,1041,540.55
17/05/2025 23:30:00 - 17/05/2025 23:45:00,BZN|NL,982,982,547.25
17/05/2025 23:45:00 - 18/05/2025 00:00:00,BZN|NL,928,928,522.5
18/05/2025 00:00:00 - 18/05/2025 00:15:00,BZN|NL,640,640,517.78
18/05/2025 00:15:00 - 18/05/2025 00:30:00,BZN|NL,625,625,502.03
18/05/2025 00:30:00 - 18/05/2025 00:45:00,BZN|NL,612,612,473.21
18/05/2025 00:45:00 - 18/05/2025 01:00:00,BZN|NL,599,599,474.09
18/05/2025 01:00:00 - 18/05/2025 01:15:00,BZN|NL,587,587,454.13
18/05/2025 01:15:00 - 18/05/2025 01:30:00,BZN|NL,575,575,431.85
18/05/2025 01:30:00 - 18/05/2025 01:45:00,BZN|NL,567,567,434.58
18/05/2025 01:45:00 - 18/05/2025 02:00:00,BZN|NL,561,561,401.29
18/05/2025 02:00:00 - 18/05/2025 02:15:00,BZN|NL,555,555,373.74
18/05/2025 02:15:00 - 18/05/2025 02:30:00,BZN|NL,551,551,360.87
18/05/2025 02:30:00 - 18/05/2025 02:45:00,BZN|NL,553,553,356.48
18/05/2025 02:45:00 - 18/05/2025 03:00:00,BZN|NL,550,550,361
18/05/2025 03:00:00 - 18/05/2025 03:15:00,BZN|NL,552,552,348.5
18/05/2025 03:15:00 - 18/05/2025 03:30:00,BZN|NL,555,555,358.02
18/05/2025 03:30:00 - 18/05/2025 03:45:00,BZN|NL,559,559,398.51
18/05/2025 03:45:00 - 18/05/2025 04:00:00,BZN|NL,562,562,414.19
18/05/2025 04:00:00 - 18/05/2025 04:15:00,BZN|NL,567,567,379.64
18/05/2025 04:15:00 - 18/05/2025 04:30:00,BZN|NL,571,571,373.67
18/05/2025 04:30:00 - 18/05/2025 04:45:00,BZN|NL,578,578,395.76
18/05/2025 04:45:00 - 18/05/2025 05:00:00,BZN|NL,583,583,370.9
18/05/2025 05:00:00 - 18/05/2025 05:15:00,BZN|NL,590,590,379.84
18/05/2025 05:15:00 - 18/05/2025 05:30:00,BZN|NL,573,573,380.88
18/05/2025 05:30:00 - 18/05/2025 05:45:00,BZN|NL,536,536,386.12
18/05/2025 05:45:00 - 18/05/2025 06:00:00,BZN|NL,499,499,394.21
18/05/2025 06:00:00 - 18/05/2025 06:15:00,BZN|NL,460,460,384.57
18/05/2025 06:15:00 - 18/05/2025 06:30:00,BZN|NL,426,426,356.44
18/05/2025 06:30:00 - 18/05/2025 06:45:00,BZN|NL,399,399,310.08
18/05/2025 06:45:00 - 18/05/2025 07:00:00,BZN|NL,370,370,257.91
18/05/2025 07:00:00 - 18/05/2025 07:15:00,BZN|NL,342,342,248.07
18/05/2025 07:15:00 - 18/05/2025 07:30:00,BZN|NL,320,320,246.05
18/05/2025 07:30:00 - 18/05/2025 07:45:00,BZN|NL,300,300,236.17
18/05/2025 07:45:00 - 18/05/2025 08:00:00,BZN|NL,282,282,219.8
18/05/2025 08:00:00 - 18/05/2025 08:15:00,BZN|NL,263,263,193.57
18/05/2025 08:15:00 - 18/05/2025 08:30:00,BZN|NL,251,251,180.85
18/05/2025 08:30:00 - 18/05/2025 08:45:00,BZN|NL,240,240,167.98
18/05/2025 08:45:00 - 18/05/2025 09:00:00,BZN|NL,228,228,161.67
18/05/2025 09:00:00 - 18/05/2025 09:15:00,BZN|NL,220,220,162.32
18/05/2025 09:15:00 - 18/05/2025 09:30:00,BZN|NL,208,208,150.9
18/05/2025 09:30:00 - 18/05/2025 09:45:00,BZN|NL,199,199,165.12
18/05/2025 09:45:00 - 18/05/2025 10:00:00,BZN|NL,190,190,161.69
18/05/2025 10:00:00 - 18/05/2025 10:15:00,BZN|NL,182,182,199.26
18/05/2025 10:15:00 - 18/05/2025 10:30:00,BZN|NL,173,173,199.13
18/05/2025 10:30:00 - 18/05/2025 10:45:00,BZN|NL,169,169,207.14
18/05/2025 10:45:00 - 18/05/2025 11:00:00,BZN|NL,164,164,248.37
18/05/2025 11:00:00 - 18/05/2025 11:15:00,BZN|NL,159,159,230.98
18/05/2025 11:15:00 - 18/05/2025 11:30:00,BZN|NL,161,161,249
18/05/2025 11:30:00 - 18/05/2025 11:45:00,BZN|NL,170,170,248.21
18/05/2025 11:45:00 - 18/05/2025 12:00:00,BZN|NL,177,177,294.8
18/05/2025 12:00:00 - 18/05/2025 12:15:00,BZN|NL,186,186,282.04
18/05/2025 12:15:00 - 18/05/2025 12:30:00,BZN|NL,197,197,244.99
18/05/2025 12:30:00 - 18/05/2025 12:45:00,BZN|NL,210,210,248.94
18/05/2025 12:45:00 - 18/05/2025 13:00:00,BZN|NL,225,225,234.36
18/05/2025 13:00:00 - 18/05/2025 13:15:00,BZN|NL,239,239,275.77
18/05/2025 13:15:00 - 18/05/2025 13:30:00,BZN|NL,251,251,285.88
18/05/2025 13:30:00 - 18/05/2025 13:45:00,BZN|NL,268,268,202.66
18/05/2025 13:45:00 - 18/05/2025 14:00:00,BZN|NL,283,283,187.28
18/05/2025 14:00:00 - 18/05/2025 14:15:00,BZN|NL,296,296,202.08
18/05/2025 14:15:00 - 18/05/2025 14:30:00,BZN|NL,310,310,206.88
18/05/2025 14:30:00 - 18/05/2025 14:45:00,BZN|NL,322,322,262.52
18/05/2025 14:45:00 - 18/05/2025 15:00:00,BZN|NL,334,334,303.04
18/05/2025 15:00:00 - 18/05/2025 15:15:00,BZN|NL,347,347,310.02
18/05/2025 15:15:00 - 18/05/2025 15:30:00,BZN|NL,360,360,321.39
18/05/2025 15:30:00 - 18/05/2025 15:45:00,BZN|NL,376,376,366.99
18/05/2025 15:45:00 - 18/05/2025 16:00:00,BZN|NL,392,392,396.98
18/05/2025 16:00:00 - 18/05/2025 16:15:00,BZN|NL,406,406,426.32
18/05/2025 16:15:00 - 18/05/2025 16:30:00,BZN|NL,421,421,453.57
18/05/2025 16:30:00 - 18/05/2025 16:45:00,BZN|NL,438,438,493.16
18/05/2025 16:45:00 - 18/05/2025 17:00:00,BZN|NL,451,451,612.24
18/05/2025 17:00:00 - 18/05/2025 17:15:00,BZN|NL,464,464,780.12
18/05/2025 17:15:00 - 18/05/2025 17:30:00,BZN|NL,466,466,793.32
18/05/2025 17:30:00 - 18/05/2025 17:45:00,BZN|NL,455,455,792.36
18/05/2025 17:45:00 - 18/05/2025 18:00:00,BZN|NL,443,443,764.53
18/05/2025 18:00:00 - 18/05/2025 18:15:00,BZN|NL,431,431,763.92
18/05/2025 18:15:00 - 18/05/2025 18:30:00,BZN|NL,427,427,762.14
18/05/2025 18:30:00 - 18/05/2025 18:45:00,BZN|NL,427,427,742.12
18/05/2025 18:45:00 - 18/05/2025 19:00:00,BZN|NL,427,427,702.69
18/05/2025 19:00:00 - 18/05/2025 19:15:00,BZN|NL,427,427,662.51
18/05/2025 19:15:00 - 18/05/2025 19:30:00,BZN|NL,430,430,641.46
18/05/2025 19:30:00 - 18/05/2025 19:45:00,BZN|NL,433,433,627.25
18/05/2025 19:45:00 - 18/05/2025 20:00:00,BZN|NL,437,437,616.33
18/05/2025 20:00:00 - 18/05/2025 20:15:00,BZN|NL,442,442,599.22
18/05/2025 20:15:00 - 18/05/2025 20:30:00,BZN|NL,454,454,575.39
18/05/2025 20:30:00 - 18/05/2025 20:45:00,BZN|NL,478,478,560.27
18/05/2025 20:45:00 - 18/05/2025 21:00:00,BZN|NL,503,503,544.43
18/05/2025 21:00:00 - 18/05/2025 21:15:00,BZN|NL,526,526,495.9
18/05/2025 21:15:00 - 18/05/2025 21:30:00,BZN|NL,555,555,479.94
18/05/2025 21:30:00 - 18/05/2025 21:45:00,BZN|NL,593,593,459.71
18/05/2025 21:45:00 - 18/05/2025 22:00:00,BZN|NL,628,628,434.46
18/05/2025 22:00:00 - 18/05/2025 22:15:00,BZN|NL,666,666,406.15
18/05/2025 22:15:00 - 18/05/2025 22:30:00,BZN|NL,709,709,381.92
18/05/2025 22:30:00 - 18/05/2025 22:45:00,BZN|NL,756,756,378.5
18/05/2025 22:45:00 - 18/05/2025 23:00:00,BZN|NL,802,802,369.18
18/05/2025 23:00:00 - 18/05/2025 23:15:00,BZN|NL,851,851,357.01
18/05/2025 23:15:00 - 18/05/2025 23:30:00,BZN|NL,858,858,344.99
18/05/2025 23:30:00 - 18/05/2025 23:45:00,BZN|NL,828,828,349.56
18/05/2025 23:45:00 - 19/05/2025 00:00:00,BZN|NL,800,800,327
19/05/2025 00:00:00 - 19/05/2025 00:15:00,BZN|NL,523,523,298.32
19/05/2025 00:15:00 - 19/05/2025 00:30:00,BZN|NL,500,500,289.33
19/05/2025 00:30:00 - 19/05/2025 00:45:00,BZN|NL,480,480,271.87
19/05/2025 00:45:00 - 19/05/2025 01:00:00,BZN|NL,458,458,266.47
19/05/2025 01:00:00 - 19/05/2025 01:15:00,BZN|NL,438,438,276.92
19/05/2025 01:15:00 - 19/05/2025 01:30:00,BZN|NL,423,423,269.01
19/05/2025 01:30:00 - 19/05/2025 01:45:00,BZN|NL,407,407,259.54
19/05/2025 01:45:00 - 19/05/2025 02:00:00,BZN|NL,394,394,249.92
19/05/2025 02:00:00 - 19/05/2025 02:15:00,BZN|NL,380,380,244.8
19/05/2025 02:15:00 - 19/05/2025 02:30:00,BZN|NL,367,367,233
19/05/2025 02:30:00 - 19/05/2025 02:45:00,BZN|NL,356,356,225.52
19/05/2025 02:45:00 - 19/05/2025 03:00:00,BZN|NL,345,345,215.69
19/05/2025 03:00:00 - 19/05/2025 03:15:00,BZN|NL,335,335,206.7
19/05/2025 03:15:00 - 19/05/2025 03:30:00,BZN|NL,325,325,202.91
19/05/2025 03:30:00 - 19/05/2025 03:45:00,BZN|NL,319,319,201.31
19/05/2025 03:45:00 - 19/05/2025 04:00:00,BZN|NL,313,313,192.78
19/05/2025 04:00:00 - 19/05/2025 04:15:00,BZN|NL,305,305,184.9
19/05/2025 04:15:00 - 19/05/2025 04:30:00,BZN|NL,298,298,189.26
19/05/2025 04:30:00 - 19/05/2025 04:45:00,BZN|NL,289,289,193.27
19/05/2025 04:45:00 - 19/05/2025 05:00:00,BZN|NL,282,282,204.64
19/05/2025 05:00:00 - 19/05/2025 05:15:00,BZN|NL,274,274,214.87
19/05/2025 05:15:00 - 19/05/2025 05:30:00,BZN|NL,265,265,220.98
19/05/2025 05:30:00 - 19/05/2025 05:45:00,BZN|NL,252,252,224.72
19/05/2025 05:45:00 - 19/05/2025 06:00:00,BZN|NL,238,238,229.74
19/05/2025 06:00:00 - 19/05/2025 06:15:00,BZN|NL,226,226,236.17
19/05/2025 06:15:00 - 19/05/2025 06:30:00,BZN|NL,212,212,219.57
19/05/2025 06:30:00 - 19/05/2025 06:45:00,BZN|NL,204,204,211.19
19/05/2025 06:45:00 - 19/05/2025 07:00:00,BZN|NL,193,193,207.91
19/05/2025 07:00:00 - 19/05/2025 07:15:00,BZN|NL,182,182,201.33
19/05/2025 07:15:00 - 19/05/2025 07:30:00,BZN|NL,174,174,196.05
19/05/2025 07:30:00 - 19/05/2025 07:45:00,BZN|NL,167,167,194.06
19/05/2025 07:45:00 - 19/05/2025 08:00:00,BZN|NL,159,159,188.38
19/05/2025 08:00:00 - 19/05/2025 08:15:00,BZN|NL,153,153,172.1
19/05/2025 08:15:00 - 19/05/2025 08:30:00,BZN|NL,144,144,175.89
19/05/2025 08:30:00 - 19/05/2025 08:45:00,BZN|NL,134,134,172.29
19/05/2025 08:45:00 - 19/05/2025 09:00:00,BZN|NL,124,124,167.01
19/05/2025 09:00:00 - 19/05/2025 09:15:00,BZN|NL,113,113,165.87
19/05/2025 09:15:00 - 19/05/2025 09:30:00,BZN|NL,106,106,173.05
19/05/2025 09:30:00 - 19/05/2025 09:45:00,BZN|NL,99,99,178.07
19/05/2025 09:45:00 - 19/05/2025 10:00:00,BZN|NL,93,93,180.48
19/05/2025 10:00:00 - 19/05/2025 10:15:00,BZN|NL,87,87,185.82
19/05/2025 10:15:00 - 19/05/2025 10:30:00,BZN|NL,84,84,196.36
19/05/2025 10:30:00 - 19/05/2025 10:45:00,BZN|NL,85,85,201.07
19/05/2025 10:45:00 - 19/05/2025 11:00:00,BZN|NL,86,86,200.76
19/05/2025 11:00:00 - 19/05/2025 11:15:00,BZN|NL,86,86,141.74
19/05/2025 11:15:00 - 19/05/2025 11:30:00,BZN|NL,93,93,154.14
19/05/2025 11:30:00 - 19/05/2025 11:45:00,BZN|NL,107,107,165.6
19/05/2025 11:45:00 - 19/05/2025 12:00:00,BZN|NL,121,121,181.05
19/05/2025 12:00:00 - 19/05/2025 12:15:00,BZN|NL,137,137,211.58
19/05/2025 12:15:00 - 19/05/2025 12:30:00,BZN|NL,151,151,209.04
19/05/2025 12:30:00 - 19/05/2025 12:45:00,BZN|NL,173,173,236.34
19/05/2025 12:45:00 - 19/05/2025 13:00:00,BZN|NL,192,192,246.09
19/05/2025 13:00:00 - 19/05/2025 13:15:00,BZN|NL,215,215,274.43
19/05/2025 13:15:00 - 19/05/2025 13:30:00,BZN|NL,235,235,287.19
19/05/2025 13:30:00 - 19/05/2025 13:45:00,BZN|NL,260,260,295.9
19/05/2025 13:45:00 - 19/05/2025 14:00:00,BZN|NL,285,285,303.16
19/05/2025 14:00:00 - 19/05/2025 14:15:00,BZN|NL,308,308,315.04
19/05/2025 14:15:00 - 19/05/2025 14:30:00,BZN|NL,336,336,323.07
19/05/2025 14:30:00 - 19/05/2025 14:45:00,BZN|NL,363,363,345.26
19/05/2025 14:45:00 - 19/05/2025 15:00:00,BZN|NL,390,390,343.69
19/05/2025 15:00:00 - 19/05/2025 15:15:00,BZN|NL,419,419,415.42
19/05/2025 15:15:00 - 19/05/2025 15:30:00,BZN|NL,450,450,415.07
19/05/2025 15:30:00 - 19/05/2025 15:45:00,BZN|NL,485,485,526.45
19/05/2025 15:45:00 - 19/05/2025 16:00:00,BZN|NL,518,518,563.93
19/05/2025 16:00:00 - 19/05/2025 16:15:00,BZN|NL,552,552,600.79
19/05/2025 16:15:00 - 19/05/2025 16:30:00,BZN|NL,589,589,596.93
19/05/2025 16:30:00 - 19/05/2025 16:45:00,BZN|NL,624,624,606.55
19/05/2025 16:45:00 - 19/05/2025 17:00:00,BZN|NL,661,661,650.89
19/05/2025 17:00:00 - 19/05/2025 17:15:00,BZN|NL,698,698,701.2
19/05/2025 17:15:00 - 19/05/2025 17:30:00,BZN|NL,718,718,720.7
19/05/2025 17:30:00 - 19/05/2025 17:45:00,BZN|NL,723,723,715.43
19/05/2025 17:45:00 - 19/05/2025 18:00:00,BZN|NL,728,728,724.93
19/05/2025 18:00:00 - 19/05/2025 18:15:00,BZN|NL,731,731,714.54
19/05/2025 18:15:00 - 19/05/2025 18:30:00,BZN|NL,745,745,695.18
19/05/2025 18:30:00 - 19/05/2025 18:45:00,BZN|NL,760,760,690.78
19/05/2025 18:45:00 - 19/05/2025 19:00:00,BZN|NL,775,775,706.68
19/05/2025 19:00:00 - 19/05/2025 19:15:00,BZN|NL,791,791,713.9
19/05/2025 19:15:00 - 19/05/2025 19:30:00,BZN|NL,812,812,728.52
19/05/2025 19:30:00 - 19/05/2025 19:45:00,BZN|NL,838,838,727.27
19/05/2025 19:45:00 - 19/05/2025 20:00:00,BZN|NL,862,862,726.21
19/05/2025 20:00:00 - 19/05/2025 20:15:00,BZN|NL,890,890,709.76
19/05/2025 20:15:00 - 19/05/2025 20:30:00,BZN|NL,915,915,694.51
19/05/2025 20:30:00 - 19/05/2025 20:45:00,BZN|NL,935,935,668.96
19/05/2025 20:45:00 - 19/05/2025 21:00:00,BZN|NL,959,959,623.48
19/05/2025 21:00:00 - 19/05/2025 21:15:00,BZN|NL,980,980,632.33
19/05/2025 21:15:00 - 19/05/2025 21:30:00,BZN|NL,1004,1004,616.81
19/05/2025 21:30:00 - 19/05/2025 21:45:00,BZN|NL,1032,1032,593.88
19/05/2025 21:45:00 - 19/05/2025 22:00:00,BZN|NL,1060,1060,587.79
19/05/2025 22:00:00 - 19/05/2025 22:15:00,BZN|NL,1088,1088,571.35
19/05/2025 22:15:00 - 19/05/2025 22:30:00,BZN|NL,1115,1115,558.55
19/05/2025 22:30:00 - 19/05/2025 22:45:00,BZN|NL,1146,1146,540.21
19/05/2025 22:45:00 - 19/05/2025 23:00:00,BZN|NL,1175,1175,524.35
19/05/2025 23:00:00 - 19/05/2025 23:15:00,BZN|NL,1204,1204,505.09
19/05/2025 23:15:00 - 19/05/2025 23:30:00,BZN|NL,1198,1198,477.01
19/05/2025 23:30:00 - 19/05/2025 23:45:00,BZN|NL,1155,1155,453.35
19/05/2025 23:45:00 - 20/05/2025 00:00:00,BZN|NL,1111,1111,434.53
20/05/2025 00:00:00 - 20/05/2025 00:15:00,BZN|NL,1055,1055,416.6
20/05/2025 00:15:00 - 20/05/2025 00:30:00,BZN|NL,1018,1018,414.08
20/05/2025 00:30:00 - 20/05/2025 00:45:00,BZN|NL,985,985,409.71
20/05/2025 00:45:00 - 20/05/2025 01:00:00,BZN|NL,951,951,409.71
20/05/2025 01:00:00 - 20/05/2025 01:15:00,BZN|NL,916,916,413.9
20/05/2025 01:15:00 - 20/05/2025 01:30:00,BZN|NL,881,881,403.63
20/05/2025 01:30:00 - 20/05/2025 01:45:00,BZN|NL,847,847,377.23
20/05/2025 01:45:00 - 20/05/2025 02:00:00,BZN|NL,810,810,364.9
20/05/2025 02:00:00 - 20/05/2025 02:15:00,BZN|NL,774,774,356.5
20/05/2025 02:15:00 - 20/05/2025 02:30:00,BZN|NL,740,740,344.22
20/05/2025 02:30:00 - 20/05/2025 02:45:00,BZN|NL,707,707,325.96
20/05/2025 02:45:00 - 20/05/2025 03:00:00,BZN|NL,672,672,319.85
20/05/2025 03:00:00 - 20/05/2025 03:15:00,BZN|NL,639,639,302.79
20/05/2025 03:15:00 - 20/05/2025 03:30:00,BZN|NL,607,607,280.52
20/05/2025 03:30:00 - 20/05/2025 03:45:00,BZN|NL,575,575,261.52
20/05/2025 03:45:00 - 20/05/2025 04:00:00,BZN|NL,544,544,248.32
20/05/2025 04:00:00 - 20/05/2025 04:15:00,BZN|NL,512,512,243.17
20/05/2025 04:15:00 - 20/05/2025 04:30:00,BZN|NL,482,482,232.92
20/05/2025 04:30:00 - 20/05/2025 04:45:00,BZN|NL,455,455,222.67
20/05/2025 04:45:00 - 20/05/2025 05:00:00,BZN|NL,430,430,229.18
20/05/2025 05:00:00 - 20/05/2025 05:15:00,BZN|NL,403,403,228.67
20/05/2025 05:15:00 - 20/05/2025 05:30:00,BZN|NL,380,380,229.95
20/05/2025 05:30:00 - 20/05/2025 05:45:00,BZN|NL,359,359,219.98
20/05/2025 05:45:00 - 20/05/2025 06:00:00,BZN|NL,338,338,217.81
20/05/2025 06:00:00 - 20/05/2025 06:15:00,BZN|NL,315,315,214.3
20/05/2025 06:15:00 - 20/05/2025 06:30:00,BZN|NL,297,297,215.15
20/05/2025 06:30:00 - 20/05/2025 06:45:00,BZN|NL,279,279,198.95
20/05/2025 06:45:00 - 20/05/2025 07:00:00,BZN|NL,263,263,190.97
20/05/2025 07:00:00 - 20/05/2025 07:15:00,BZN|NL,247,247,194.37
20/05/2025 07:15:00 - 20/05/2025 07:30:00,BZN|NL,234,234,193.39
20/05/2025 07:30:00 - 20/05/2025 07:45:00,BZN|NL,222,222,179.51
20/05/2025 07:45:00 - 20/05/2025 08:00:00,BZN|NL,211,211,168.72
20/05/2025 08:00:00 - 20/05/2025 08:15:00,BZN|NL,200,200,161.46
20/05/2025 08:15:00 - 20/05/2025 08:30:00,BZN|NL,190,190,154.21
20/05/2025 08:30:00 - 20/05/2025 08:45:00,BZN|NL,181,181,160.08
20/05/2025 08:45:00 - 20/05/2025 09:00:00,BZN|NL,171,171,164.42
20/05/2025 09:00:00 - 20/05/2025 09:15:00,BZN|NL,161,161,163.88
20/05/2025 09:15:00 - 20/05/2025 09:30:00,BZN|NL,154,154,180.89
20/05/2025 09:30:00 - 20/05/2025 09:45:00,BZN|NL,145,145,197.65
20/05/2025 09:45:00 - 20/05/2025 10:00:00,BZN|NL,136,136,193.69
20/05/2025 10:00:00 - 20/05/2025 10:15:00,BZN|NL,128,128,205.25
20/05/2025 10:15:00 - 20/05/2025 10:30:00,BZN|NL,125,125,211.86
20/05/2025 10:30:00 - 20/05/2025 10:45:00,BZN|NL,122,122,225.3
20/05/2025 10:45:00 - 20/05/2025 11:00:00,BZN|NL,122,122,238.05
20/05/2025 11:00:00 - 20/05/2025 11:15:00,BZN|NL,121,121,176.49
20/05/2025 11:15:00 - 20/05/2025 11:30:00,BZN|NL,131,131,199.99
20/05/2025 11:30:00 - 20/05/2025 11:45:00,BZN|NL,154,154,208.07
20/05/2025 11:45:00 - 20/05/2025 12:00:00,BZN|NL,175,175,230.16
20/05/2025 12:00:00 - 20/05/2025 12:15:00,BZN|NL,196,196,245.98
20/05/2025 12:15:00 - 20/05/2025 12:30:00,BZN|NL,219,219,281.35
20/05/2025 12:30:00 - 20/05/2025 12:45:00,BZN|NL,246,246,307.26
20/05/2025 12:45:00 - 20/05/2025 13:00:00,BZN|NL,271,271,310.94
20/05/2025 13:00:00 - 20/05/2025 13:15:00,BZN|NL,297,297,359.03
20/05/2025 13:15:00 - 20/05/2025 13:30:00,BZN|NL,330,330,366.82
20/05/2025 13:30:00 - 20/05/2025 13:45:00,BZN|NL,372,372,364.7
20/05/2025 13:45:00 - 20/05/2025 14:00:00,BZN|NL,412,412,394.72
20/05/2025 14:00:00 - 20/05/2025 14:15:00,BZN|NL,454,454,411.57
20/05/2025 14:15:00 - 20/05/2025 14:30:00,BZN|NL,485,485,414.15
20/05/2025 14:30:00 - 20/05/2025 14:45:00,BZN|NL,512,512,422.32
20/05/2025 14:45:00 - 20/05/2025 15:00:00,BZN|NL,537,537,451.96
20/05/2025 15:00:00 - 20/05/2025 15:15:00,BZN|NL,566,566,628.56
20/05/2025 15:15:00 - 20/05/2025 15:30:00,BZN|NL,592,592,631.93
20/05/2025 15:30:00 - 20/05/2025 15:45:00,BZN|NL,620,620,673.89
20/05/2025 15:45:00 - 20/05/2025 16:00:00,BZN|NL,652,652,690.16
20/05/2025 16:00:00 - 20/05/2025 16:15:00,BZN|NL,683,683,639.57
20/05/2025 16:15:00 - 20/05/2025 16:30:00,BZN|NL,711,711,686.15
20/05/2025 16:30:00 - 20/05/2025 16:45:00,BZN|NL,741,741,694.87
20/05/2025 16:45:00 - 20/05/2025 17:00:00,BZN|NL,771,771,725.2
20/05/2025 17:00:00 - 20/05/2025 17:15:00,BZN|NL,801,801,722.82
20/05/2025 17:15:00 - 20/05/2025 17:30:00,BZN|NL,806,806,725.23
20/05/2025 17:30:00 - 20/05/2025 17:45:00,BZN|NL,786,786,732.27
20/05/2025 17:45:00 - 20/05/2025 18:00:00,BZN|NL,765,765,689.73
20/05/2025 18:00:00 - 20/05/2025 18:15:00,BZN|NL,745,745,659.17
20/05/2025 18:15:00 - 20/05/2025 18:30:00,BZN|NL,729,729,657.23
20/05/2025 18:30:00 - 20/05/2025 18:45:00,BZN|NL,715,715,631.69
20/05/2025 18:45:00 - 20/05/2025 19:00:00,BZN|NL,703,703,619.34
20/05/2025 19:00:00 - 20/05/2025 19:15:00,BZN|NL,689,689,588.54
20/05/2025 19:15:00 - 20/05/2025 19:30:00,BZN|NL,678,678,552.76
20/05/2025 19:30:00 - 20/05/2025 19:45:00,BZN|NL,670,670,536.16
20/05/2025 19:45:00 - 20/05/2025 20:00:00,BZN|NL,664,664,513.59
20/05/2025 20:00:00 - 20/05/2025 20:15:00,BZN|NL,656,656,494.65
20/05/2025 20:15:00 - 20/05/2025 20:30:00,BZN|NL,646,646,482.01
20/05/2025 20:30:00 - 20/05/2025 20:45:00,BZN|NL,634,634,473.18
20/05/2025 20:45:00 - 20/05/2025 21:00:00,BZN|NL,622,622,462.58
20/05/2025 21:00:00 - 20/05/2025 21:15:00,BZN|NL,609,609,474.6
20/05/2025 21:15:00 - 20/05/2025 21:30:00,BZN|NL,597,597,460
20/05/2025 21:30:00 - 20/05/2025 21:45:00,BZN|NL,588,588,444.76
20/05/2025 21:45:00 - 20/05/2025 22:00:00,BZN|NL,577,577,425.15
20/05/2025 22:00:00 - 20/05/2025 22:15:00,BZN|NL,567,567,398.06
20/05/2025 22:15:00 - 20/05/2025 22:30:00,BZN|NL,557,557,391.49
20/05/2025 22:30:00 - 20/05/2025 22:45:00,BZN|NL,550,550,398.36
20/05/2025 22:45:00 - 20/05/2025 23:00:00,BZN|NL,540,540,399.17
20/05/2025 23:00:00 - 20/05/2025 23:15:00,BZN|NL,532,532,383.49
20/05/2025 23:15:00 - 20/05/2025 23:30:00,BZN|NL,530,530,366.1
20/05/2025 23:30:00 - 20/05/2025 23:45:00,BZN|NL,538,538,352.74
20/05/2025 23:45:00 - 21/05/2025 00:00:00,BZN|NL,546,546,348.36
21/05/2025 00:00:00 - 21/05/2025 00:15:00,BZN|NL,742,742,342.24
21/05/2025 00:15:00 - 21/05/2025 00:30:00,BZN|NL,749,749,355.7
