MTU (CET/CEST),Area,Day-ahead solar (MW),Intraday solar (MW),Actual solar (MW)
18/05/2025 03:45:00 - 18/05/2025 04:00:00,BZN|NL,0,0,0
18/05/2025 04:00:00 - 18/05/2025 04:15:00,BZN|NL,0,0,0
18/05/2025 04:15:00 - 18/05/2025 04:30:00,BZN|NL,0,0,0
18/05/2025 04:30:00 - 18/05/2025 04:45:00,BZN|NL,0,0,0
18/05/2025 04:45:00 - 18/05/2025 05:00:00,BZN|NL,0,0,0
18/05/2025 05:00:00 - 18/05/2025 05:15:00,BZN|NL,0,0,0
18/05/2025 05:15:00 - 18/05/2025 05:30:00,BZN|NL,0,0,0
18/05/2025 05:30:00 - 18/05/2025 05:45:00,BZN|NL,3,3,1.02
18/05/2025 05:45:00 - 18/05/2025 06:00:00,BZN|NL,5,5,4.37
18/05/2025 06:00:00 - 18/05/2025 06:15:00,BZN|NL,8,8,9.32
18/05/2025 06:15:00 - 18/05/2025 06:30:00,BZN|NL,73,73,15.53
18/05/2025 06:30:00 - 18/05/2025 06:45:00,BZN|NL,139,139,23.24
18/05/2025 06:45:00 - 18/05/2025 07:00:00,BZN|NL,204,204,33.66
18/05/2025 07:00:00 - 18/05/2025 07:15:00,BZN|NL,269,269,47.4
18/05/2025 07:15:00 - 18/05/2025 07:30:00,BZN|NL,363,363,62.52
18/05/2025 07:30:00 - 18/05/2025 07:45:00,BZN|NL,456,456,86.22
18/05/2025 07:45:00 - 18/05/2025 08:00:00,BZN|NL,552,552,106.56
18/05/2025 08:00:00 - 18/05/2025 08:15:00,BZN|NL,645,645,128.43
18/05/2025 08:15:00 - 18/05/2025 08:30:00,BZN|NL,821,821,153.15
18/05/2025 08:30:00 - 18/05/2025 08:45:00,BZN|NL,994,994,178.38
18/05/2025 08:45:00 - 18/05/2025 09:00:00,BZN|NL,1169,1169,203.29
18/05/2025 09:00:00 - 18/05/2025 09:15:00,BZN|NL,1341,1341,228.04
18/05/2025 09:15:00 - 18/05/2025 09:30:00,BZN|NL,1522,1522,249.83
18/05/2025 09:30:00 - 18/05/2025 09:45:00,BZN|NL,1702,1702,261.22
18/05/2025 09:45:00 - 18/05/2025 10:00:00,BZN|NL,1881,1881,283.51
18/05/2025 10:00:00 - 18/05/2025 10:15:00,BZN|NL,2060,2060,299.33
18/05/2025 10:15:00 - 18/05/2025 10:30:00,BZN|NL,2228,2228,298.2
18/05/2025 10:30:00 - 18/05/2025 10:45:00,BZN|NL,2393,2393,274.59
18/05/2025 10:45:00 - 18/05/2025 11:00:00,BZN|NL,2556,2556,272.85
18/05/2025 11:00:00 - 18/05/2025 11:15:00,BZN|NL,2724,2724,288.76
18/05/2025 11:15:00 - 18/05/2025 11:30:00,BZN|NL,2736,2736,300.56
18/05/2025 11:30:00 - 18/05/2025 11:45:00,BZN|NL,2751,2751,226.59
18/05/2025 11:45:00 - 18/05/2025 12:00:00,BZN|NL,2765,2765,227.47
18/05/2025 12:00:00 - 18/05/2025 12:15:00,BZN|NL,2777,2777,194.06
18/05/2025 12:15:00 - 18/05/2025 12:30:00,BZN|NL,2851,2851,175.65
18/05/2025 12:30:00 - 18/05/2025 12:45:00,BZN|NL,2927,2927,222.49
18/05/2025 12:45:00 - 18/05/2025 13:00:00,BZN|NL,3001,3001,262.94
18/05/2025 13:00:00 - 18/05/2025 13:15:00,BZN|NL,3074,3074,229.61
18/05/2025 13:15:00 - 18/05/2025 13:30:00,BZN|NL,3104,3104,127.15
18/05/2025 13:30:00 - 18/05/2025 13:45:00,BZN|NL,3132,3132,91.37
18/05/2025 13:45:00 - 18/05/2025 14:00:00,BZN|NL,3161,3161,92.78
18/05/2025 14:00:00 - 18/05/2025 14:15:00,BZN|NL,3187,3187,85.18
18/05/2025 14:15:00 - 18/05/2025 14:30:00,BZN|NL,3142,3142,124.48
18/05/2025 14:30:00 - 18/05/2025 14:45:00,BZN|NL,3094,3094,86.6
18/05/2025 14:45:00 - 18/05/2025 15:00:00,BZN|NL,3046,3046,101.38
18/05/2025 15:00:00 - 18/05/2025 15:15:00,BZN|NL,3000,3000,70.54
18/05/2025 15:15:00 - 18/05/2025 15:30:00,BZN|NL,2937,2937,60.53
18/05/2025 15:30:00 - 18/05/2025 15:45:00,BZN|NL,2872,2872,49.95
18/05/2025 15:45:00 - 18/05/2025 16:00:00,BZN|NL,2807,2807,60.39
18/05/2025 16:00:00 - 18/05/2025 16:15:00,BZN|NL,2743,2743,41.4
18/05/2025 16:15:00 - 18/05/2025 16:30:00,BZN|NL,2639,2639,39.83
18/05/2025 16:30:00 - 18/05/2025 16:45:00,BZN|NL,2537,2537,94.8
18/05/2025 16:45:00 - 18/05/2025 17:00:00,BZN|NL,2432,2432,97.39
18/05/2025 17:00:00 - 18/05/2025 17:15:00,BZN|NL,2333,2333,248.8
18/05/2025 17:15:00 - 18/05/2025 17:30:00,BZN|NL,2247,2247,244.32
18/05/2025 17:30:00 - 18/05/2025 17:45:00,BZN|NL,2165,2165,233
18/05/2025 17:45:00 - 18/05/2025 18:00:00,BZN|NL,2080,2080,230.17
18/05/2025 18:00:00 - 18/05/2025 18:15:00,BZN|NL,1995,1995,216.59
18/05/2025 18:15:00 - 18/05/2025 18:30:00,BZN|NL,1830,1830,189.33
18/05/2025 18:30:00 - 18/05/2025 18:45:00,BZN|NL,1667,1667,168.83
18/05/2025 18:45:00 - 18/05/2025 19:00:00,BZN|NL,1503,1503,148.19
18/05/2025 19:00:00 - 18/05/2025 19:15:00,BZN|NL,1338,1338,123.08
18/05/2025 19:15:00 - 18/05/2025 19:30:00,BZN|NL,1194,1194,98.43
18/05/2025 19:30:00 - 18/05/2025 19:45:00,BZN|NL,1047,1047,77.38
18/05/2025 19:45:00 - 18/05/2025 20:00:00,BZN|NL,903,903,58.55
18/05/2025 20:00:00 - 18/05/2025 20:15:00,BZN|NL,760,760,39.3
18/05/2025 20:15:00 - 18/05/2025 20:30:00,BZN|NL,648,648,25.88
18/05/2025 20:30:00 - 18/05/2025 20:45:00,BZN|NL,537,537,16.36
18/05/2025 20:45:00 - 18/05/2025 21:00:00,BZN|NL,424,424,9.53
18/05/2025 21:00:00 - 18/05/2025 21:15:00,BZN|NL,315,315,4.35
18/05/2025 21:15:00 - 18/05/2025 21:30:00,BZN|NL,239,239,0.9
18/05/2025 21:30:00 - 18/05/2025 21:45:00,BZN|NL,164,164,0
18/05/2025 21:45:00 - 18/05/2025 22:00:00,BZN|NL,91,91,0
18/05/2025 22:00:00 - 18/05/2025 22:15:00,BZN|NL,17,17,0
18/05/2025 22:15:00 - 18/05/2025 22:30:00,BZN|NL,12,12,0
18/05/2025 22:30:00 - 18/05/2025 22:45:00,BZN|NL,7,7,0
18/05/2025 22:45:00 - 18/05/2025 23:00:00,BZN|NL,2,2,0
18/05/2025 23:00:00 - 18/05/2025 23:15:00,BZN|NL,0,0,0
18/05/2025 23:15:00 - 18/05/2025 23:30:00,BZN|NL,0,0,0
18/05/2025 23:30:00 - 18/05/2025 23:45:00,BZN|NL,0,0,0
18/05/2025 23:45:00 - 19/05/2025 00:00:00,BZN|NL,0,0,0
19/05/2025 00:00:00 - 19/05/2025 00:15:00,BZN|NL,0,0,0
19/05/2025 00:15:00 - 19/05/2025 00:30:00,BZN|NL,0,0,0
19/05/2025 00:30:00 - 19/05/2025 00:45:00,BZN|NL,0,0,0
19/05/2025 00:45:00 - 19/05/2025 01:00:00,BZN|NL,0,0,0
19/05/2025 01:00:00 - 19/05/2025 01:15:00,BZN|NL,0,0,0
19/05/2025 01:15:00 - 19/05/2025 01:30:00,BZN|NL,0,0,0
19/05/2025 01:30:00 - 19/05/2025 01:45:00,BZN|NL,0,0,0
19/05/2025 01:45:00 - 19/05/2025 02:00:00,BZN|NL,0,0,0
19/05/2025 02:00:00 - 19/05/2025 02:15:00,BZN|NL,0,0,0
19/05/2025 02:15:00 - 19/05/2025 02:30:00,BZN|NL,0,0,0
19/05/2025 02:30:00 - 19/05/2025 02:45:00,BZN|NL,0,0,0
19/05/2025 02:45:00 - 19/05/2025 03:00:00,BZN|NL,0,0,0
19/05/2025 03:00:00 - 19/05/2025 03:15:00,BZN|NL,0,0,0
19/05/2025 03:15:00 - 19/05/2025 03:30:00,BZN|NL,0,0,0
19/05/2025 03:30:00 - 19/05/2025 03:45:00,BZN|NL,0,0,0
19/05/2025 03:45:00 - 19/05/2025 04:00:00,BZN|NL,0,0,0
19/05/2025 04:00:00 - 19/05/2025 04:15:00,BZN|NL,0,0,0
19/05/2025 04:15:00 - 19/05/2025 04:30:00,BZN|NL,0,0,0
19/05/2025 04:30:00 - 19/05/2025 04:45:00,BZN|NL,0,0,0
19/05/2025 04:45:00 - 19/05/2025 05:00:00,BZN|NL,0,0,0
19/05/2025 05:00:00 - 19/05/2025 05:15:00,BZN|NL,0,0,0
19/05/2025 05:15:00 - 19/05/2025 05:30:00,BZN|NL,0,0,0.05
19/05/2025 05:30:00 - 19/05/2025 05:45:00,BZN|NL,5,5,0.79
19/05/2025 05:45:00 - 19/05/2025 06:00:00,BZN|NL,8,8,3.75
19/05/2025 06:00:00 - 19/05/2025 06:15:00,BZN|NL,12,12,7.54
19/05/2025 06:15:00 - 19/05/2025 06:30:00,BZN|NL,92,92,11.88
19/05/2025 06:30:00 - 19/05/2025 06:45:00,BZN|NL,176,176,19.17
19/05/2025 06:45:00 - 19/05/2025 07:00:00,BZN|NL,257,257,29.05
19/05/2025 07:00:00 - 19/05/2025 07:15:00,BZN|NL,342,342,43.65
19/05/2025 07:15:00 - 19/05/2025 07:30:00,BZN|NL,455,455,68.37
19/05/2025 07:30:00 - 19/05/2025 07:45:00,BZN|NL,570,570,90.26
19/05/2025 07:45:00 - 19/05/2025 08:00:00,BZN|NL,687,687,114.24
19/05/2025 08:00:00 - 19/05/2025 08:15:00,BZN|NL,799,799,143.72
19/05/2025 08:15:00 - 19/05/2025 08:30:00,BZN|NL,1031,1031,170.05
19/05/2025 08:30:00 - 19/05/2025 08:45:00,BZN|NL,1262,1262,195.49
19/05/2025 08:45:00 - 19/05/2025 09:00:00,BZN|NL,1493,1493,217.47
19/05/2025 09:00:00 - 19/05/2025 09:15:00,BZN|NL,1724,1724,244.41
19/05/2025 09:15:00 - 19/05/2025 09:30:00,BZN|NL,1972,1972,269.38
19/05/2025 09:30:00 - 19/05/2025 09:45:00,BZN|NL,2218,2218,289.63
19/05/2025 09:45:00 - 19/05/2025 10:00:00,BZN|NL,2464,2464,308.96
19/05/2025 10:00:00 - 19/05/2025 10:15:00,BZN|NL,2709,2709,329.29
19/05/2025 10:15:00 - 19/05/2025 10:30:00,BZN|NL,2938,2938,339.25
19/05/2025 10:30:00 - 19/05/2025 10:45:00,BZN|NL,3165,3165,362.03
19/05/2025 10:45:00 - 19/05/2025 11:00:00,BZN|NL,3391,3391,368.1
19/05/2025 11:00:00 - 19/05/2025 11:15:00,BZN|NL,3620,3620,348.6
19/05/2025 11:15:00 - 19/05/2025 11:30:00,BZN|NL,3736,3736,349.72
19/05/2025 11:30:00 - 19/05/2025 11:45:00,BZN|NL,3855,3855,348.66
19/05/2025 11:45:00 - 19/05/2025 12:00:00,BZN|NL,3970,3970,363.86
19/05/2025 12:00:00 - 19/05/2025 12:15:00,BZN|NL,4090,4090,367.48
19/05/2025 12:15:00 - 19/05/2025 12:30:00,BZN|NL,4196,4196,376.24
19/05/2025 12:30:00 - 19/05/2025 12:45:00,BZN|NL,4302,4302,370.92
19/05/2025 12:45:00 - 19/05/2025 13:00:00,BZN|NL,4408,4408,374.36
19/05/2025 13:00:00 - 19/05/2025 13:15:00,BZN|NL,4513,4513,373.99
19/05/2025 13:15:00 - 19/05/2025 13:30:00,BZN|NL,4556,4556,366.09
19/05/2025 13:30:00 - 19/05/2025 13:45:00,BZN|NL,4595,4595,348.37
19/05/2025 13:45:00 - 19/05/2025 14:00:00,BZN|NL,4637,4637,336.98
19/05/2025 14:00:00 - 19/05/2025 14:15:00,BZN|NL,4676,4676,310.73
19/05/2025 14:15:00 - 19/05/2025 14:30:00,BZN|NL,4536,4536,346.55
19/05/2025 14:30:00 - 19/05/2025 14:45:00,BZN|NL,4396,4396,330.9
19/05/2025 14:45:00 - 19/05/2025 15:00:00,BZN|NL,4254,4254,343.77
19/05/2025 15:00:00 - 19/05/2025 15:15:00,BZN|NL,4115,4115,357
19/05/2025 15:15:00 - 19/05/2025 15:30:00,BZN|NL,4028,4028,363.52
19/05/2025 15:30:00 - 19/05/2025 15:45:00,BZN|NL,3942,3942,366.34
19/05/2025 15:45:00 - 19/05/2025 16:00:00,BZN|NL,3856,3856,371.5
19/05/2025 16:00:00 - 19/05/2025 16:15:00,BZN|NL,3771,3771,350.57
19/05/2025 16:15:00 - 19/05/2025 16:30:00,BZN|NL,3629,3629,337.18
19/05/2025 16:30:00 - 19/05/2025 16:45:00,BZN|NL,3488,3488,326.21
19/05/2025 16:45:00 - 19/05/2025 17:00:00,BZN|NL,3347,3347,320.8
19/05/2025 17:00:00 - 19/05/2025 17:15:00,BZN|NL,3206,3206,288.99
19/05/2025 17:15:00 - 19/05/2025 17:30:00,BZN|NL,3039,3039,277.15
19/05/2025 17:30:00 - 19/05/2025 17:45:00,BZN|NL,2870,2870,264.82
19/05/2025 17:45:00 - 19/05/2025 18:00:00,BZN|NL,2701,2701,250.5
19/05/2025 18:00:00 - 19/05/2025 18:15:00,BZN|NL,2532,2532,222.71
19/05/2025 18:15:00 - 19/05/2025 18:30:00,BZN|NL,2320,2320,201.75
19/05/2025 18:30:00 - 19/05/2025 18:45:00,BZN|NL,2106,2106,173.19
19/05/2025 18:45:00 - 19/05/2025 19:00:00,BZN|NL,1892,1892,144.69
19/05/2025 19:00:00 - 19/05/2025 19:15:00,BZN|NL,1677,1677,120.14
19/05/2025 19:15:00 - 19/05/2025 19:30:00,BZN|NL,1488,1488,96.7
19/05/2025 19:30:00 - 19/05/2025 19:45:00,BZN|NL,1300,1300,74.26
19/05/2025 19:45:00 - 19/05/2025 20:00:00,BZN|NL,1113,1113,54.61
19/05/2025 20:00:00 - 19/05/2025 20:15:00,BZN|NL,924,924,38.55
19/05/2025 20:15:00 - 19/05/2025 20:30:00,BZN|NL,781,781,26.02
19/05/2025 20:30:00 - 19/05/2025 20:45:00,BZN|NL,644,644,16.92
19/05/2025 20:45:00 - 19/05/2025 21:00:00,BZN|NL,503,503,10.71
19/05/2025 21:00:00 - 19/05/2025 21:15:00,BZN|NL,361,361,5.75
19/05/2025 21:15:00 - 19/05/2025 21:30:00,BZN|NL,277,277,2.07
19/05/2025 21:30:00 - 19/05/2025 21:45:00,BZN|NL,191,191,0.14
19/05/2025 21:45:00 - 19/05/2025 22:00:00,BZN|NL,108,108,0
19/05/2025 22:00:00 - 19/05/2025 22:15:00,BZN|NL,23,23,0
19/05/2025 22:15:00 - 19/05/2025 22:30:00,BZN|NL,15,15,0
19/05/2025 22:30:00 - 19/05/2025 22:45:00,BZN|NL,9,9,0
19/05/2025 22:45:00 - 19/05/2025 23:00:00,BZN|NL,3,3,0
19/05/2025 23:00:00 - 19/05/2025 23:15:00,BZN|NL,0,0,0
19/05/2025 23:15:00 - 19/05/2025 23:30:00,BZN|NL,0,0,0
19/05/2025 23:30:00 - 19/05/2025 23:45:00,BZN|NL,0,0,0
19/05/2025 23:45:00 - 20/05/2025 00:00:00,BZN|NL,0,0,0
20/05/2025 00:00:00 - 20/05/2025 00:15:00,BZN|NL,0,0,0
20/05/2025 00:15:00 - 20/05/2025 00:30:00,BZN|NL,0,0,0
20/05/2025 00:30:00 - 20/05/2025 00:45:00,BZN|NL,0,0,0
20/05/2025 00:45:00 - 20/05/2025 01:00:00,BZN|NL,0,0,0
20/05/2025 01:00:00 - 20/05/2025 01:15:00,BZN|NL,0,0,0
20/05/2025 01:15:00 - 20/05/2025 01:30:00,BZN|NL,0,0,0
20/05/2025 01:30:00 - 20/05/2025 01:45:00,BZN|NL,0,0,0
20/05/2025 01:45:00 - 20/05/2025 02:00:00,BZN|NL,0,0,0
20/05/2025 02:00:00 - 20/05/2025 02:15:00,BZN|NL,0,0,0
20/05/2025 02:15:00 - 20/05/2025 02:30:00,BZN|NL,0,0,0
20/05/2025 02:30:00 - 20/05/2025 02:45:00,BZN|NL,0,0,0
20/05/2025 02:45:00 - 20/05/2025 03:00:00,BZN|NL,0,0,0
20/05/2025 03:00:00 - 20/05/2025 03:15:00,BZN|NL,0,0,0
20/05/2025 03:15:00 - 20/05/2025 03:30:00,BZN|NL,0,0,0
20/05/2025 03:30:00 - 20/05/2025 03:45:00,BZN|NL,0,0,0
20/05/2025 03:45:00 - 20/05/2025 04:00:00,BZN|NL,0,0,0
20/05/2025 04:00:00 - 20/05/2025 04:15:00,BZN|NL,0,0,0
20/05/2025 04:15:00 - 20/05/2025 04:30:00,BZN|NL,0,0,0
20/05/2025 04:30:00 - 20/05/2025 04:45:00,BZN|NL,0,0,0
20/05/2025 04:45:00 - 20/05/2025 05:00:00,BZN|NL,0,0,0
20/05/2025 05:00:00 - 20/05/2025 05:15:00,BZN|NL,0,0,0
20/05/2025 05:15:00 - 20/05/2025 05:30:00,BZN|NL,0,0,0.14
20/05/2025 05:30:00 - 20/05/2025 05:45:00,BZN|NL,5,5,1.86
20/05/2025 05:45:00 - 20/05/2025 06:00:00,BZN|NL,8,8,5.12
20/05/2025 06:00:00 - 20/05/2025 06:15:00,BZN|NL,13,13,10.45
20/05/2025 06:15:00 - 20/05/2025 06:30:00,BZN|NL,93,93,17.26
20/05/2025 06:30:00 - 20/05/2025 06:45:00,BZN|NL,177,177,26.46
20/05/2025 06:45:00 - 20/05/2025 07:00:00,BZN|NL,266,266,39.44
20/05/2025 07:00:00 - 20/05/2025 07:15:00,BZN|NL,347,347,55.75
20/05/2025 07:15:00 - 20/05/2025 07:30:00,BZN|NL,460,460,75.4
20/05/2025 07:30:00 - 20/05/2025 07:45:00,BZN|NL,576,576,97.88
20/05/2025 07:45:00 - 20/05/2025 08:00:00,BZN|NL,690,690,119.71
20/05/2025 08:00:00 - 20/05/2025 08:15:00,BZN|NL,804,804,147.15
20/05/2025 08:15:00 - 20/05/2025 08:30:00,BZN|NL,1032,1032,172.95
20/05/2025 08:30:00 - 20/05/2025 08:45:00,BZN|NL,1260,1260,197.65
20/05/2025 08:45:00 - 20/05/2025 09:00:00,BZN|NL,1489,1489,222.94
20/05/2025 09:00:00 - 20/05/2025 09:15:00,BZN|NL,1718,1718,247.07
20/05/2025 09:15:00 - 20/05/2025 09:30:00,BZN|NL,1960,1960,269.58
20/05/2025 09:30:00 - 20/05/2025 09:45:00,BZN|NL,2205,2205,291.72
20/05/2025 09:45:00 - 20/05/2025 10:00:00,BZN|NL,2444,2444,313.7
20/05/2025 10:00:00 - 20/05/2025 10:15:00,BZN|NL,2689,2689,331.77
20/05/2025 10:15:00 - 20/05/2025 10:30:00,BZN|NL,2912,2912,350.43
20/05/2025 10:30:00 - 20/05/2025 10:45:00,BZN|NL,3138,3138,366.36
20/05/2025 10:45:00 - 20/05/2025 11:00:00,BZN|NL,3360,3360,380.97
20/05/2025 11:00:00 - 20/05/2025 11:15:00,BZN|NL,3585,3585,366.37
20/05/2025 11:15:00 - 20/05/2025 11:30:00,BZN|NL,3669,3669,374.59
20/05/2025 11:30:00 - 20/05/2025 11:45:00,BZN|NL,3751,3751,380.59
20/05/2025 11:45:00 - 20/05/2025 12:00:00,BZN|NL,3832,3832,382.77
20/05/2025 12:00:00 - 20/05/2025 12:15:00,BZN|NL,3913,3913,385.9
20/05/2025 12:15:00 - 20/05/2025 12:30:00,BZN|NL,4019,4019,388.56
20/05/2025 12:30:00 - 20/05/2025 12:45:00,BZN|NL,4118,4118,390.43
20/05/2025 12:45:00 - 20/05/2025 13:00:00,BZN|NL,4223,4223,393.84
20/05/2025 13:00:00 - 20/05/2025 13:15:00,BZN|NL,4323,4323,394.01
20/05/2025 13:15:00 - 20/05/2025 13:30:00,BZN|NL,4363,4363,393.78
20/05/2025 13:30:00 - 20/05/2025 13:45:00,BZN|NL,4401,4401,394.03
20/05/2025 13:45:00 - 20/05/2025 14:00:00,BZN|NL,4440,4440,393.89
20/05/2025 14:00:00 - 20/05/2025 14:15:00,BZN|NL,4479,4479,392.42
20/05/2025 14:15:00 - 20/05/2025 14:30:00,BZN|NL,4406,4406,384.29
20/05/2025 14:30:00 - 20/05/2025 14:45:00,BZN|NL,4331,4331,394.03
20/05/2025 14:45:00 - 20/05/2025 15:00:00,BZN|NL,4255,4255,394.08
20/05/2025 15:00:00 - 20/05/2025 15:15:00,BZN|NL,4184,4184,417.95
20/05/2025 15:15:00 - 20/05/2025 15:30:00,BZN|NL,4096,4096,411.65
20/05/2025 15:30:00 - 20/05/2025 15:45:00,BZN|NL,4008,4008,404.63
20/05/2025 15:45:00 - 20/05/2025 16:00:00,BZN|NL,3920,3920,400.7
20/05/2025 16:00:00 - 20/05/2025 16:15:00,BZN|NL,3832,3832,386.05
20/05/2025 16:15:00 - 20/05/2025 16:30:00,BZN|NL,3689,3689,368.82
20/05/2025 16:30:00 - 20/05/2025 16:45:00,BZN|NL,3548,3548,360.95
20/05/2025 16:45:00 - 20/05/2025 17:00:00,BZN|NL,3404,3404,343.13
20/05/2025 17:00:00 - 20/05/2025 17:15:00,BZN|NL,3259,3259,319.1
20/05/2025 17:15:00 - 20/05/2025 17:30:00,BZN|NL,3126,3126,300.39
20/05/2025 17:30:00 - 20/05/2025 17:45:00,BZN|NL,2990,2990,279.03
20/05/2025 17:45:00 - 20/05/2025 18:00:00,BZN|NL,2855,2855,255.5
20/05/2025 18:00:00 - 20/05/2025 18:15:00,BZN|NL,2722,2722,231.17
20/05/2025 18:15:00 - 20/05/2025 18:30:00,BZN|NL,2488,2488,203.23
20/05/2025 18:30:00 - 20/05/2025 18:45:00,BZN|NL,2257,2257,177.41
20/05/2025 18:45:00 - 20/05/2025 19:00:00,BZN|NL,2023,2023,151.42
20/05/2025 19:00:00 - 20/05/2025 19:15:00,BZN|NL,1791,1791,123.93
20/05/2025 19:15:00 - 20/05/2025 19:30:00,BZN|NL,1587,1587,99.1
20/05/2025 19:30:00 - 20/05/2025 19:45:00,BZN|NL,1384,1384,74.65
20/05/2025 19:45:00 - 20/05/2025 20:00:00,BZN|NL,1180,1180,56.43
20/05/2025 20:00:00 - 20/05/2025 20:15:00,BZN|NL,975,975,40.18
20/05/2025 20:15:00 - 20/05/2025 20:30:00,BZN|NL,828,828,27.74
20/05/2025 20:30:00 - 20/05/2025 20:45:00,BZN|NL,678,678,18.12
20/05/2025 20:45:00 - 20/05/2025 21:00:00,BZN|NL,533,533,11.51
20/05/2025 21:00:00 - 20/05/2025 21:15:00,BZN|NL,385,385,6.17
20/05/2025 21:15:00 - 20/05/2025 21:30:00,BZN|NL,294,294,2.34
20/05/2025 21:30:00 - 20/05/2025 21:45:00,BZN|NL,205,205,0.18
20/05/2025 21:45:00 - 20/05/2025 22:00:00,BZN|NL,115,115,0
20/05/2025 22:00:00 - 20/05/2025 22:15:00,BZN|NL,25,25,0
20/05/2025 22:15:00 - 20/05/2025 22:30:00,BZN|NL,19,19,0
20/05/2025 22:30:00 - 20/05/2025 22:45:00,BZN|NL,10,10,0
20/05/2025 22:45:00 - 20/05/2025 23:00:00,BZN|NL,5,5,0
20/05/2025 23:00:00 - 20/05/2025 23:15:00,BZN|NL,0,0,0
20/05/2025 23:15:00 - 20/05/2025 23:30:00,BZN|NL,0,0,0
20/05/2025 23:30:00 - 20/05/2025 23:45:00,BZN|NL,0,0,0
20/05/2025 23:45:00 - 21/05/2025 00:00:00,BZN|NL,0,0,0
21/05/2025 00:00:00 - 21/05/2025 00:15:00,BZN|NL,0,0,0
21/05/2025 00:15:00 - 21/05/2025 00:30:00,BZN|NL,0,0,0
21/05/2025 00:30:00 - 21/05/2025 00:45:00,BZN|NL,0,0,0
21/05/2025 00:45:00 - 21/05/2025 01:00:00,BZN|NL,0,0,0
21/05/2025 01:00:00 - 21/05/2025 01:15:00,BZN|NL,0,0,0
21/05/2025 01:15:00 - 21/05/2025 01:30:00,BZN|NL,0,0,0
21/05/2025 01:30:00 - 21/05/2025 01:45:00,BZN|NL,0,0,0
21/05/2025 01:45:00 - 21/05/2025 02:00:00,BZN|NL,0,0,0
21/05/2025 02:00:00 - 21/05/2025 02:15:00,BZN|NL,0,0,0
21/05/2025 02:15:00 - 21/05/2025 02:30:00,BZN|NL,0,0,0
21/05/2025 02:30:00 - 21/05/2025 02:45:00,BZN|NL,0,0,0
21/05/2025 02:45:00 - 21/05/2025 03:00:00,BZN|NL,0,0,0
21/05/2025 03:00:00 - 21/05/2025 03:15:00,BZN|NL,0,0,0
21/05/2025 03:15:00 - 21/05/2025 03:30:00,BZN|NL,0,0,0
21/05/2025 03:30:00 - 21/05/2025 03:45:00,BZN|NL,0,0,0
21/05/2025 03:45:00 - 21/05/2025 04:00:00,BZN|NL,0,0,0
21/05/2025 04:00:00 - 21/05/2025 04:15:00,BZN|NL,0,0,0
21/05/2025 04:15:00 - 21/05/2025 04:30:00,BZN|NL,0,0,0
21/05/2025 04:30:00 - 21/05/2025 04:45:00,BZN|NL,0,0,0
21/05/2025 04:45:00 - 21/05/2025 05:00:00,BZN|NL,0,0,0
21/05/2025 05:00:00 - 21/05/2025 05:15:00,BZN|NL,0,0,0
21/05/2025 05:15:00 - 21/05/2025 05:30:00,BZN|NL,0,0,0.35
21/05/2025 05:30:00 - 21/05/2025 05:45:00,BZN|NL,5,5,3.03
21/05/2025 05:45:00 - 21/05/2025 06:00:00,BZN|NL,9,9,7.62
21/05/2025 06:00:00 - 21/05/2025 06:15:00,BZN|NL,12,12,14.81
21/05/2025 06:15:00 - 21/05/2025 06:30:00,BZN|NL,83,83,21.96
21/05/2025 06:30:00 - 21/05/2025 06:45:00,BZN|NL,157,157,32.6
21/05/2025 06:45:00 - 21/05/2025 07:00:00,BZN|NL,230,230,46.41
21/05/2025 07:00:00 - 21/05/2025 07:15:00,BZN|NL,302,302,62.7
21/05/2025 07:15:00 - 21/05/2025 07:30:00,BZN|NL,404,404,76.87
21/05/2025 07:30:00 - 21/05/2025 07:45:00,BZN|NL,502,502,87.17
21/05/2025 07:45:00 - 21/05/2025 08:00:00,BZN|NL,603,603,102.31
21/05/2025 08:00:00 - 21/05/2025 08:15:00,BZN|NL,705,705,105.26
21/05/2025 08:15:00 - 21/05/2025 08:30:00,BZN|NL,891,891,122.6
21/05/2025 08:30:00 - 21/05/2025 08:45:00,BZN|NL,1081,1081,140.21
21/05/2025 08:45:00 - 21/05/2025 09:00:00,BZN|NL,1269,1269,157.75
21/05/2025 09:00:00 - 21/05/2025 09:15:00,BZN|NL,1456,1456,183.47
21/05/2025 09:15:00 - 21/05/2025 09:30:00,BZN|NL,1649,1649,198.91
21/05/2025 09:30:00 - 21/05/2025 09:45:00,BZN|NL,1841,1841,226.64
21/05/2025 09:45:00 - 21/05/2025 10:00:00,BZN|NL,2035,2035,253.3
21/05/2025 10:00:00 - 21/05/2025 10:15:00,BZN|NL,2227,2227,246.3
21/05/2025 10:15:00 - 21/05/2025 10:30:00,BZN|NL,2405,2405,285.26
21/05/2025 10:30:00 - 21/05/2025 10:45:00,BZN|NL,2582,2582,279.81
21/05/2025 10:45:00 - 21/05/2025 11:00:00,BZN|NL,2761,2761,316.03
21/05/2025 11:00:00 - 21/05/2025 11:15:00,BZN|NL,2937,2937,294.68
21/05/2025 11:15:00 - 21/05/2025 11:30:00,BZN|NL,3116,3116,313.82
21/05/2025 11:30:00 - 21/05/2025 11:45:00,BZN|NL,3296,3296,315.46
21/05/2025 11:45:00 - 21/05/2025 12:00:00,BZN|NL,3480,3480,338.63
21/05/2025 12:00:00 - 21/05/2025 12:15:00,BZN|NL,3659,3659,331.83
